FCTLOG,Serial Number,CUSTOMER,TIME_DATE,PROJECT,RESULT,TEXT1,TEXT2,TEXT3,TEXT4,OPNAME,CDATE
FCTLOG,9977;20224854-0271;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 02:16:08,49.0165035,,FCT1,
FCTLOG,9977;20224854-0270;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 02:17:16,48.2412765,,FCT1,
FCTLOG,9977;20224854-0269;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 02:18:28,48.5381048,,FCT1,
FCTLOG,9977;20224854-0268;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 02:19:36,48.2629616,,FCT1,
FCTLOG,9977;20224854-0272;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 02:20:39,48.2890618,,FCT1,
FCTLOG,9977;20224854-0267;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 02:21:41,48.308267,,FCT1,
FCTLOG,9977;20224854-0259;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 02:22:45,48.2045262,,FCT1,
FCTLOG,9977;20224854-0257;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 02:24:00,48.4059051,,FCT1,
FCTLOG,9977;20224854-0256;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 02:25:02,48.1331835,,FCT1,
FCTLOG,9977;20224854-0255;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 02:26:03,48.278217,,FCT1,
FCTLOG,9977;20224854-0260;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 02:27:07,48.2233542,,FCT1,
FCTLOG,9977;20224854-0258;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 02:28:23,48.1608393,,FCT1,
FCTLOG,9977;20224854-0266;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 02:29:26,48.3395637,,FCT1,
FCTLOG,9977;20224854-0263;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 02:30:29,48.1564543,,FCT1,
FCTLOG,9977;20224854-0254;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 02:31:32,48.3469509,,FCT1,
FCTLOG,9977;20224854-0250;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 02:32:39,48.6820439,,FCT1,
FCTLOG,9977;20224854-0261;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 02:33:42,50.9650699,,FCT1,
FCTLOG,9977;20224854-0264;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 02:34:43,49.703511,,FCT1,
FCTLOG,9977;20224854-0249;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 02:35:45,48.2171805,,FCT1,
FCTLOG,9977;20224854-0248;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 02:36:48,48.3077888,,FCT1,
FCTLOG,9977;20224854-0262;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 02:38:04,47.9557198,,FCT1,
FCTLOG,9977;20224854-0251;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 02:39:06,48.0114424,,FCT1,
FCTLOG,9977;20224854-0265;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 02:40:09,48.1727541,,FCT1,
FCTLOG,9977;20224854-0253;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 02:41:27,48.0932679,,FCT1,
FCTLOG,9977;20224854-0247;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 02:42:29,49.3412002,,FCT1,
FCTLOG,9977;20224854-0252;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 02:43:32,48.2056253,,FCT1,
FCTLOG,9977;20224854-0244;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 02:44:32,48.2897596,,FCT1,
FCTLOG,9977;20224854-0245;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 02:45:34,49.1321094,,FCT1,
FCTLOG,9977;20224854-0243;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 02:46:36,48.2671006,,FCT1,
FCTLOG,9977;20224854-0246;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 02:47:42,49.5767803,,FCT1,
FCTLOG,9977;20224854-0232;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 02:48:47,48.3559056,,FCT1,
FCTLOG,9977;20224854-0231;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 02:50:03,52.6106406,,FCT1,
FCTLOG,9977;20224854-0233;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 02:51:11,50.6640571,,FCT1,
FCTLOG,9977;20224854-0234;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 02:53:45,48.9183124,,FCT1,
FCTLOG,9977;20224854-0238;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 02:55:13,49.5657646,,FCT1,
FCTLOG,9977;20224854-0235;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 02:56:35,51.8675805,,FCT1,
FCTLOG,9977;20224854-0236;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 02:57:52,48.889958,,FCT1,
FCTLOG,9977;20224854-0241;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:02:16,49.0953562,,FCT1,
FCTLOG,9977;20224854-0237;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:04:09,49.6775282,,FCT1,
FCTLOG,9977;20224854-0239;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:06:09,54.8793523,,FCT1,
FCTLOG,9977;20224854-0240;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:14:52,60.399396,,FCT1,
FCTLOG,9977;20224854-0242;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:16:08,62.0407167,,FCT1,
FCTLOG,9977;20224854-0220;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:17:23,54.1444279,,FCT1,
FCTLOG,9977;20224854-0219;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:18:38,60.9022808,,FCT1,
FCTLOG,9977;20224854-0224;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:19:43,52.6317528,,FCT1,
FCTLOG,9977;20224854-0223;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:20:51,50.723199,,FCT1,
FCTLOG,9977;20224854-0222;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:21:56,51.879113,,FCT1,
FCTLOG,9977;20224854-0221;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:23:16,60.2863154,,FCT1,
FCTLOG,9977;20224854-0227;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:24:26,56.4876771,,FCT1,
FCTLOG,9977;20224854-0226;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:25:49,62.4598982,,FCT1,
FCTLOG,9977;20224854-0230;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:26:57,56.4419934,,FCT1,
FCTLOG,9977;20224854-0229;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:28:07,57.3251644,,FCT1,
FCTLOG,9977;20224854-0212;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:29:12,50.1653632,,FCT1,
FCTLOG,9977;20224854-0210;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:30:14,48.2734965,,FCT1,
FCTLOG,9977;20224854-0213;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:31:13,48.1964287,,FCT1,
FCTLOG,9977;20224854-0209;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:32:15,50.8395219,,FCT1,
FCTLOG,9977;20224854-0208;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:33:17,50.9414288,,FCT1,
FCTLOG,9977;20224854-0002;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:34:16,48.317272,,FCT1,
FCTLOG,9977;20224854-0217;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:35:20,52.3684977,,FCT1,
FCTLOG,9977;20224854-0216;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:36:21,47.9694556,,FCT1,
FCTLOG,9977;20224854-0211;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:37:25,49.5531715,,FCT1,
FCTLOG,9977;20224854-0218;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:38:24,48.2640598,,FCT1,
FCTLOG,9977;20224854-0207;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:39:27,51.4910174,,FCT1,
FCTLOG,9977;20224854-0215;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:40:33,52.5120846,,FCT1,
FCTLOG,9977;20224854-0225;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:41:35,50.827347,,FCT1,
FCTLOG,9977;20224854-0197;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:42:38,50.577418,,FCT1,
FCTLOG,9977;20224854-0196;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:43:41,50.0146452,,FCT1,
FCTLOG,9977;20224854-0198;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:44:45,52.9310665,,FCT1,
FCTLOG,9977;20224854-0195;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:46:02,59.088479,,FCT1,
FCTLOG,9977;20224854-0228;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:48:54,48.1815292,,FCT1,
FCTLOG,9977;20224854-0202;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:49:58,48.1691119,,FCT1,
FCTLOG,9977;20224854-0201;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:51:08,51.1715904,,FCT1,
FCTLOG,9977;20224854-0214;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:52:40,47.9816902,,FCT1,
FCTLOG,9977;20224854-0206;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:53:41,48.18958,,FCT1,
FCTLOG,9977;20224854-0203;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:55:17,48.3527243,,FCT1,
FCTLOG,9977;20224854-0058;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:56:56,48.5603924,,FCT1,
FCTLOG,9977;20224854-0204;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:58:03,47.877387,,FCT1,
FCTLOG,9977;20224854-0205;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 03:59:21,48.2279419,,FCT1,
FCTLOG,9977;20224854-0199;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 04:00:24,48.1637414,,FCT1,
FCTLOG,9977;20224854-0054;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 04:01:41,48.2397724,,FCT1,
FCTLOG,9977;20224854-0200;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 04:03:10,48.3650787,,FCT1,
FCTLOG,9977;20224854-0046;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 04:04:12,48.1328295,,FCT1,
FCTLOG,9977;20224854-0042;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 04:05:22,47.9312503,,FCT1,
FCTLOG,9977;20224854-0052;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 04:06:23,48.27811,,FCT1,
FCTLOG,9977;20224854-0047;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 04:07:25,48.1779043,,FCT1,
FCTLOG,9977;20224854-0053;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 04:08:45,50.0576536,,FCT1,
FCTLOG,9977;20224854-0057;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 04:10:37,60.1708261,,FCT1,
FCTLOG,9977;20224854-0043;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 04:12:26,49.8593572,,FCT1,
FCTLOG,9977;20224854-0044;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 04:14:24,48.8399823,,FCT1,
FCTLOG,9977;20224854-0051;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 04:15:35,48.8171485,,FCT1,
FCTLOG,9977;20224854-0045;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 04:16:41,48.2948043,,FCT1,
FCTLOG,9977;20224854-0027;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 04:17:47,48.259111,,FCT1,
FCTLOG,9977;20224854-0033;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 04:20:07,54.9405221,,FCT1,
FCTLOG,9977;20224854-0060;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 04:21:09,48.3582515,,FCT1,
FCTLOG,9977;20224854-0039;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 04:22:13,48.7436293,,FCT1,
FCTLOG,9977;20224854-0035;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 04:23:22,48.936595,,FCT1,
FCTLOG,9977;20224854-0034;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 04:24:39,48.2856077,,FCT1,
FCTLOG,9977;20224854-0032;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 04:26:06,49.8386063,,FCT1,
FCTLOG,9977;20224854-0040;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 04:27:29,50.1567808,,FCT1,
FCTLOG,9977;20224854-0063;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 04:28:32,48.7227963,,FCT1,
FCTLOG,9977;20224854-0064;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 04:29:32,48.0794117,,FCT1,
FCTLOG,9977;20224854-0062;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 04:31:11,49.0816229,,FCT1,
FCTLOG,9977;20224854-0037;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 04:32:11,48.2339327,,FCT1,
FCTLOG,9977;20224854-0036;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 04:33:30,50.6579305,,FCT1,
FCTLOG,9977;20224854-0038;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 04:34:32,48.032764,,FCT1,
FCTLOG,9977;20224854-0028;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 04:35:34,48.090144,,FCT1,
FCTLOG,9977;20224854-0127;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 04:36:53,49.5090318,,FCT1,
FCTLOG,9977;20224854-0030;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 04:38:08,48.0725855,,FCT1,
FCTLOG,9977;20224854-0025;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 04:39:13,48.247155,,FCT1,
FCTLOG,9977;20224854-0126;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 04:40:46,50.0357127,,FCT1,
FCTLOG,9977;20224854-0026;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 04:42:02,48.2299358,,FCT1,
FCTLOG,9977;20224854-0078;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 04:43:16,60.0050748,,FCT1,
FCTLOG,9977;20224854-0128;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 04:44:25,50.3293704,,FCT1,
FCTLOG,9977;20224854-0031;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 04:45:35,49.5435835,,FCT1,
FCTLOG,9977;20224854-0029;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 04:46:42,51.3731529,,FCT1,
FCTLOG,9977;20224854-0129;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 04:47:45,48.2843095,,FCT1,
FCTLOG,9977;20224854-0125;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 04:48:54,48.2532142,,FCT1,
FCTLOG,9977;20224854-0130;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:00:41,48.3144905,,FCT1,
FCTLOG,9977;20224854-0017;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:02:00,48.0311252,,FCT1,
FCTLOG,9977;20224854-0016;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:03:31,48.3209913,,FCT1,
FCTLOG,9977;20224854-0015;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:04:31,48.1869172,,FCT1,
FCTLOG,9977;20224854-0014;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:05:43,47.9558576,,FCT1,
FCTLOG,9977;20224854-0013;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:06:57,48.29221,,FCT1,
FCTLOG,9977;20224854-0012;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:08:14,48.8692378,,FCT1,
FCTLOG,9977;20224854-0010;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:09:28,48.2193501,,FCT1,
FCTLOG,9977;20224854-0009;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:10:47,48.6992469,,FCT1,
FCTLOG,9977;20224854-0008;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:11:54,50.4749048,,FCT1,
FCTLOG,9977;20224854-0011;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:12:55,47.9848681,,FCT1,
FCTLOG,9977;20224854-0007;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:13:55,48.6658583,,FCT1,
FCTLOG,9977;20224854-0006;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:14:54,48.0496344,,FCT1,
FCTLOG,9977;20224854-0005;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:15:54,47.8790953,,FCT1,
FCTLOG,9977;20224854-0004;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:18:42,49.2057241,,FCT1,
FCTLOG,9977;20224854-0003;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:19:52,48.0958168,,FCT1,
FCTLOG,9977;20224854-0655;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:21:07,50.5546573,,FCT1,
FCTLOG,9977;20224854-0654;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:22:30,48.275492,,FCT1,
FCTLOG,9977;20224854-0653;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:24:48,48.9186902,,FCT1,
FCTLOG,9977;20224854-0652;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:28:23,52.5404029,,FCT1,
FCTLOG,9977;20224854-0658;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:29:27,48.3742532,,FCT1,
FCTLOG,9977;20224854-0651;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:30:51,51.9325819,,FCT1,
FCTLOG,9977;20224854-0657;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:31:54,48.1772577,,FCT1,
FCTLOG,9977;20224854-0650;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:32:58,49.8735557,,FCT1,
FCTLOG,9977;20224854-0649;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:34:35,73.8677958,,FCT1,
FCTLOG,9977;20224854-0648;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:35:41,48.8330014,,FCT1,
FCTLOG,9977;20224854-0647;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:36:46,48.22323,,FCT1,
FCTLOG,9977;20224854-0646;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:37:47,48.189457,,FCT1,
FCTLOG,9977;20224854-0645;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:39:52,48.9043016,,FCT1,
FCTLOG,9977;20224854-0644;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:41:54,49.5747661,,FCT1,
FCTLOG,9977;20224854-0639;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:43:45,50.5886005,,FCT1,
FCTLOG,9977;20224854-0656;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:44:54,48.8153699,,FCT1,
FCTLOG,9977;20224854-0633;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:46:12,55.8212679,,FCT1,
FCTLOG,9977;20224854-0643;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:47:20,48.4183846,,FCT1,
FCTLOG,9977;20224854-0642;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:48:24,48.8126134,,FCT1,
FCTLOG,9977;20224854-0641;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:49:37,48.9462253,,FCT1,
FCTLOG,9977;20224854-0640;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:51:08,53.3066338,,FCT1,
FCTLOG,9977;20224854-0638;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:52:28,49.7045691,,FCT1,
FCTLOG,9977;20224854-0637;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:53:38,48.2740396,,FCT1,
FCTLOG,9977;20224854-0636;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:54:39,48.534511,,FCT1,
FCTLOG,9977;20224854-0635;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:55:49,52.1864361,,FCT1,
FCTLOG,9977;20224854-0634;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:57:02,49.8180343,,FCT1,
FCTLOG,9977;20224854-0627;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 06:02:11,48.1912667,,FCT1,
FCTLOG,9977;20224854-0632;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 06:42:14,56.3224068,,FCT1,
FCTLOG,9977;20224854-0631;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 06:45:28,63.9540975,,FCT1,
FCTLOG,9977;20224854-0630;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 06:47:03,50.651247,,FCT1,
FCTLOG,9977;20224854-0628;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 06:48:09,49.4530866,,FCT1,
FCTLOG,9977;20224854-0629;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 06:49:57,48.2629338,,FCT1,
FCTLOG,9977;20224854-0612;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 06:51:06,48.2259529,,FCT1,
FCTLOG,9977;20224854-0606;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 06:53:09,48.2427776,,FCT1,
FCTLOG,9977;20224854-0617;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 06:54:09,48.0329007,,FCT1,
FCTLOG,9977;20224854-0624;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 06:55:07,48.2777734,,FCT1,
FCTLOG,9977;20224854-0622;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 06:56:04,48.210487,,FCT1,
